TabID,Provenience
P122400,Nippur (mod. Nuffar)
P122401,Nippur (mod. Nuffar)
P122402,Nippur (mod. Nuffar)
P122403,Nippur (mod. Nuffar)
P122404,Nippur (mod. Nuffar)
P122405,Nippur (mod. Nuffar)
P122406,Nippur (mod. Nuffar)
P122407,Nippur (mod. Nuffar)
P122408,Nippur (mod. Nuffar)
P122409,Nippur (mod. Nuffar)
P122410,Nippur (mod. Nuffar)
P122411,Nippur (mod. Nuffar)
P122412,Nippur (mod. Nuffar)
P122413,Nippur (mod. Nuffar)
P122414,Nippur (mod. Nuffar)
P122415,Nippur (mod. Nuffar)
P122416,Nippur (mod. Nuffar)
P122417,Nippur (mod. Nuffar)
P122418,Nippur (mod. Nuffar)
P122419,Nippur (mod. Nuffar)
P122420,Nippur (mod. Nuffar)
P122421,Nippur (mod. Nuffar)
P122422,Nippur (mod. Nuffar)
P122423,Nippur (mod. Nuffar)
P122424,Nippur (mod. Nuffar)
P122425,Nippur (mod. Nuffar)
P122426,Nippur (mod. Nuffar)
P122427,Nippur (mod. Nuffar)
P122428,Nippur (mod. Nuffar)
P122429,Nippur (mod. Nuffar)
P122430,Nippur (mod. Nuffar)
P122431,Nippur (mod. Nuffar)
P122432,Nippur (mod. Nuffar)
P122433,Nippur (mod. Nuffar)
P122434,Nippur (mod. Nuffar)
P122435,Nippur (mod. Nuffar)
P122436,Nippur (mod. Nuffar)
P122437,Nippur (mod. Nuffar)
P122438,Nippur (mod. Nuffar)
P122439,Nippur (mod. Nuffar)
P122440,Nippur (mod. Nuffar)
P122441,Nippur (mod. Nuffar)
P122442,Nippur (mod. Nuffar)
P122443,Nippur (mod. Nuffar) ?
P122444,Nippur (mod. Nuffar)
P122445,Nippur (mod. Nuffar)
P122446,Nippur (mod. Nuffar)
P122447,Nippur (mod. Nuffar)
P122448,Nippur (mod. Nuffar)
P122449,Nippur (mod. Nuffar)
P122450,Nippur (mod. Nuffar)
P122451,Nippur (mod. Nuffar)
P122452,Nippur (mod. Nuffar)
P122453,Nippur (mod. Nuffar)
P122454,Nippur (mod. Nuffar)
P122455,Nippur (mod. Nuffar)
P122456,Nippur (mod. Nuffar)
P122457,Nippur (mod. Nuffar)
P122458,Nippur (mod. Nuffar)
P122459,Nippur (mod. Nuffar)
P122460,Nippur (mod. Nuffar)
P122461,Nippur (mod. Nuffar)
P122462,Nippur (mod. Nuffar)
P122463,Nippur (mod. Nuffar)
P122464,Nippur (mod. Nuffar)
P122465,Nippur (mod. Nuffar)
P122466,Nippur (mod. Nuffar)
P122467,Nippur (mod. Nuffar)
P122469,Nippur (mod. Nuffar)
P122470,Nippur (mod. Nuffar)
P122471,Nippur (mod. Nuffar)
P122472,Nippur (mod. Nuffar)
P122473,Nippur (mod. Nuffar)
P122474,Nippur (mod. Nuffar)
P122475,Nippur (mod. Nuffar)
P122476,Nippur (mod. Nuffar)
P122477,Nippur (mod. Nuffar)
P122478,Nippur (mod. Nuffar)
P122479,Nippur (mod. Nuffar)
P122480,Nippur (mod. Nuffar)
P122481,Nippur (mod. Nuffar)
P122482,Nippur (mod. Nuffar)
P122483,Nippur (mod. Nuffar)
P122484,Nippur (mod. Nuffar)
P122485,Nippur (mod. Nuffar)
P122486,Nippur (mod. Nuffar)
P122487,Nippur (mod. Nuffar)
P122488,Nippur (mod. Nuffar)
P122489,Nippur (mod. Nuffar)
P122490,Nippur (mod. Nuffar)
P122491,Nippur (mod. Nuffar)
P122492,Nippur (mod. Nuffar)
P122493,Nippur (mod. Nuffar)
P122494,Nippur (mod. Nuffar)
P122495,Nippur (mod. Nuffar)
P122496,Nippur (mod. Nuffar)
P122497,Nippur (mod. Nuffar)
P122498,Nippur (mod. Nuffar)
P122499,Nippur (mod. Nuffar)
P122500,Nippur (mod. Nuffar)
P122501,Nippur (mod. Nuffar)
P122502,Nippur (mod. Nuffar)
P122503,Nippur (mod. Nuffar)
P122504,Nippur (mod. Nuffar)
P122506,Nippur (mod. Nuffar)
P122507,Nippur (mod. Nuffar)
P122508,Nippur (mod. Nuffar)
P122509,Nippur (mod. Nuffar)
P122510,Nippur (mod. Nuffar)
P122511,Nippur (mod. Nuffar)
P122512,Nippur (mod. Nuffar)
P122513,Nippur (mod. Nuffar)
P122514,Nippur (mod. Nuffar)
P122515,Nippur (mod. Nuffar)
P122516,Nippur (mod. Nuffar)
P122517,Nippur (mod. Nuffar)
P122518,Nippur (mod. Nuffar)
P122519,Nippur (mod. Nuffar)
P122520,Nippur (mod. Nuffar)
P122521,Nippur (mod. Nuffar)
P122522,Nippur (mod. Nuffar)
P122523,Nippur (mod. Nuffar)
P122524,Nippur (mod. Nuffar)
P122525,Nippur (mod. Nuffar)
P122526,Nippur (mod. Nuffar)
P122527,Nippur (mod. Nuffar)
P122528,Nippur (mod. Nuffar)
P122529,Nippur (mod. Nuffar)
P122530,Nippur (mod. Nuffar)
P122531,Nippur (mod. Nuffar)
P122532,Nippur (mod. Nuffar)
P122533,Nippur (mod. Nuffar)
P122534,Nippur (mod. Nuffar)
P122535,Nippur (mod. Nuffar)
P122536,Nippur (mod. Nuffar)
P122537,Puzriš-Dagan (mod. Drehem)
P122538,Puzriš-Dagan (mod. Drehem)
P122539,Umma (mod. Tell Jokha)
P122540,Puzriš-Dagan (mod. Drehem)
P122541,Puzriš-Dagan (mod. Drehem)
P122542,Umma (mod. Tell Jokha)
P122543,Puzriš-Dagan (mod. Drehem)
P122544,Umma (mod. Tell Jokha)
P122545,Puzriš-Dagan (mod. Drehem)
P122546,Umma (mod. Tell Jokha)
P122547,Umma (mod. Tell Jokha)
P122548,Umma (mod. Tell Jokha)
P122549,Puzriš-Dagan (mod. Drehem)
P122550,Puzriš-Dagan (mod. Drehem)
P122551,Puzriš-Dagan (mod. Drehem)
P122552,Puzriš-Dagan (mod. Drehem)
P122553,Umma (mod. Tell Jokha)
P122554,Puzriš-Dagan (mod. Drehem)
P122555,Puzriš-Dagan (mod. Drehem)
P122556,Umma (mod. Tell Jokha)
P122557,Umma (mod. Tell Jokha)
P122558,Umma (mod. Tell Jokha)
P122559,Umma (mod. Tell Jokha)
P122560,Umma (mod. Tell Jokha)
P122561,Puzriš-Dagan (mod. Drehem)
P122562,Puzriš-Dagan (mod. Drehem)
P122563,Umma (mod. Tell Jokha)
P122564,Umma (mod. Tell Jokha)
P122565,Puzriš-Dagan (mod. Drehem)
P122566,Puzriš-Dagan (mod. Drehem)
P122567,Puzriš-Dagan (mod. Drehem)
P122568,Puzriš-Dagan (mod. Drehem)
P122569,Puzriš-Dagan (mod. Drehem)
P122570,Umma (mod. Tell Jokha)
P122571,Umma (mod. Tell Jokha)
P122572,Umma (mod. Tell Jokha)
P122573,Umma (mod. Tell Jokha)
P122574,Umma (mod. Tell Jokha)
P122575,Umma (mod. Tell Jokha)
P122576,Puzriš-Dagan (mod. Drehem)
P122577,Umma (mod. Tell Jokha)
P122578,Umma (mod. Tell Jokha)
P122579,Umma (mod. Tell Jokha)
P122580,Umma (mod. Tell Jokha)
P122581,Puzriš-Dagan (mod. Drehem)
P122582,Puzriš-Dagan (mod. Drehem)
P122583,Puzriš-Dagan (mod. Drehem)
P122584,Puzriš-Dagan (mod. Drehem)
P122585,Umma (mod. Tell Jokha)
P122586,Puzriš-Dagan (mod. Drehem)
P122587,Umma (mod. Tell Jokha)
P122588,Puzriš-Dagan (mod. Drehem)
P122589,Umma (mod. Tell Jokha)
P122590,Umma (mod. Tell Jokha)
P122591,Umma (mod. Tell Jokha)
P122592,Puzriš-Dagan (mod. Drehem)
P122593,Puzriš-Dagan (mod. Drehem)
P122594,Puzriš-Dagan (mod. Drehem)
P122595,Puzriš-Dagan (mod. Drehem)
P122596,Umma (mod. Tell Jokha)
P122597,Umma (mod. Tell Jokha)
P122598,Umma (mod. Tell Jokha)
P122599,Umma (mod. Tell Jokha)
P122600,Umma (mod. Tell Jokha)
P122601,Umma (mod. Tell Jokha)
P122602,Puzriš-Dagan (mod. Drehem)
P122603,Umma (mod. Tell Jokha)
P122604,Umma (mod. Tell Jokha)
P122605,Umma (mod. Tell Jokha)
P122606,Umma (mod. Tell Jokha)
P122607,Umma (mod. Tell Jokha)
P122608,Umma (mod. Tell Jokha)
P122609,Umma (mod. Tell Jokha)
P122610,Umma (mod. Tell Jokha)
P122611,Umma (mod. Tell Jokha)
P122612,Umma (mod. Tell Jokha)
P122613,Umma (mod. Tell Jokha)
P122614,Puzriš-Dagan (mod. Drehem)
P122615,Puzriš-Dagan (mod. Drehem)
P122616,Puzriš-Dagan (mod. Drehem)
P122617,Umma (mod. Tell Jokha)
P122618,Umma (mod. Tell Jokha)
P122619,Puzriš-Dagan (mod. Drehem)
P122620,Puzriš-Dagan (mod. Drehem)
P122621,Umma (mod. Tell Jokha)
P122622,Umma (mod. Tell Jokha)
P122623,Umma (mod. Tell Jokha)
P122624,Umma (mod. Tell Jokha)
P122625,Umma (mod. Tell Jokha)
P122626,Umma (mod. Tell Jokha)
P122627,Umma (mod. Tell Jokha)
P122628,Umma (mod. Tell Jokha)
P122629,Umma (mod. Tell Jokha)
P122630,Umma (mod. Tell Jokha)
P122631,Umma (mod. Tell Jokha)
P122632,Umma (mod. Tell Jokha)
P122633,Umma (mod. Tell Jokha)
P122634,Puzriš-Dagan (mod. Drehem)
P122635,Puzriš-Dagan (mod. Drehem)
P122636,Umma (mod. Tell Jokha)
P122637,Umma (mod. Tell Jokha)
P122638,Umma (mod. Tell Jokha)
P122639,Puzriš-Dagan (mod. Drehem)
P122640,Puzriš-Dagan (mod. Drehem)
P122641,Puzriš-Dagan (mod. Drehem)
P122642,Umma (mod. Tell Jokha)
P122643,Puzriš-Dagan (mod. Drehem)
P122644,Puzriš-Dagan (mod. Drehem)
P122645,Umma (mod. Tell Jokha)
P122646,Umma (mod. Tell Jokha)
P122647,Umma (mod. Tell Jokha)
P122648,Umma (mod. Tell Jokha)
P122649,Umma (mod. Tell Jokha)
P122650,Umma (mod. Tell Jokha)
P122651,Umma (mod. Tell Jokha)
P122652,Umma (mod. Tell Jokha)
P122653,Umma (mod. Tell Jokha)
P122654,Umma (mod. Tell Jokha)
P122655,Puzriš-Dagan (mod. Drehem)
P122656,Umma (mod. Tell Jokha)
P122657,Umma (mod. Tell Jokha)
P122658,Puzriš-Dagan (mod. Drehem)
P122659,Puzriš-Dagan (mod. Drehem)
P122660,Puzriš-Dagan (mod. Drehem)
P122661,Puzriš-Dagan (mod. Drehem)
P122662,Puzriš-Dagan (mod. Drehem)
P122663,Puzriš-Dagan (mod. Drehem)
P122664,Puzriš-Dagan (mod. Drehem)
P122665,Puzriš-Dagan (mod. Drehem)
P122666,Puzriš-Dagan (mod. Drehem)
P122667,Puzriš-Dagan (mod. Drehem)
P122668,Puzriš-Dagan (mod. Drehem)
P122669,Puzriš-Dagan (mod. Drehem)
P122670,Puzriš-Dagan (mod. Drehem)
P122671,Puzriš-Dagan (mod. Drehem)
P122672,Umma (mod. Tell Jokha)
P122673,Umma (mod. Tell Jokha)
P122674,Umma (mod. Tell Jokha)
P122675,Umma (mod. Tell Jokha)
P122676,Umma (mod. Tell Jokha)
P122677,Umma (mod. Tell Jokha)
P122678,Umma (mod. Tell Jokha)
P122680,Umma (mod. Tell Jokha)
P122681,Umma (mod. Tell Jokha)
P122682,Umma (mod. Tell Jokha)
P122683,Umma (mod. Tell Jokha)
P122684,Umma (mod. Tell Jokha)
P122685,Umma (mod. Tell Jokha)
P122686,Umma (mod. Tell Jokha)
P122687,Umma (mod. Tell Jokha)
P122689,Umma (mod. Tell Jokha)
P122690,Puzriš-Dagan (mod. Drehem)
P122691,Puzriš-Dagan (mod. Drehem)
P122692,Puzriš-Dagan (mod. Drehem)
P122693,Puzriš-Dagan (mod. Drehem)
P122694,Puzriš-Dagan (mod. Drehem)
P122695,Puzriš-Dagan (mod. Drehem)
P122696,Umma (mod. Tell Jokha)
P122697,Umma (mod. Tell Jokha)
P122698,Puzriš-Dagan (mod. Drehem)
P122699,Puzriš-Dagan (mod. Drehem)
P122700,Puzriš-Dagan (mod. Drehem)
P122701,Puzriš-Dagan (mod. Drehem)
P122702,Umma (mod. Tell Jokha)
P122703,Puzriš-Dagan (mod. Drehem)
P122704,Puzriš-Dagan (mod. Drehem)
P122705,Puzriš-Dagan (mod. Drehem)
P122706,Puzriš-Dagan (mod. Drehem)
P122707,Puzriš-Dagan (mod. Drehem)
P122708,Umma (mod. Tell Jokha)
P122709,Puzriš-Dagan (mod. Drehem)
P122710,Puzriš-Dagan (mod. Drehem)
P122711,Puzriš-Dagan (mod. Drehem)
P122712,Puzriš-Dagan (mod. Drehem)
P122713,Umma (mod. Tell Jokha)
P122714,Umma (mod. Tell Jokha)
P122715,Umma (mod. Tell Jokha)
P122716,Umma (mod. Tell Jokha)
P122717,Umma (mod. Tell Jokha)
P122718,Umma (mod. Tell Jokha)
P122719,Umma (mod. Tell Jokha)
P122720,Umma (mod. Tell Jokha)
P122721,Umma (mod. Tell Jokha)
P122722,Umma (mod. Tell Jokha)
P122723,Umma (mod. Tell Jokha)
P122724,Umma (mod. Tell Jokha)
P122725,Umma (mod. Tell Jokha)
P122726,Umma (mod. Tell Jokha)
P122727,Umma (mod. Tell Jokha)
P122728,Umma (mod. Tell Jokha)
P122729,Umma (mod. Tell Jokha)
P122730,Girsu (mod. Tello)
P122731,Girsu (mod. Tello)
P122732,Puzriš-Dagan (mod. Drehem)
P122733,Puzriš-Dagan (mod. Drehem)
P122734,Puzriš-Dagan (mod. Drehem)
P122735,Puzriš-Dagan (mod. Drehem)
P122736,Puzriš-Dagan (mod. Drehem)
P122737,Puzriš-Dagan (mod. Drehem)
P122738,Puzriš-Dagan (mod. Drehem)
P122739,Umma (mod. Tell Jokha)
P122740,Umma (mod. Tell Jokha)
P122741,Puzriš-Dagan (mod. Drehem)
P122742,Umma (mod. Tell Jokha)
P122743,Girsu (mod. Tello)
P122744,Puzriš-Dagan (mod. Drehem)
P122745,Umma (mod. Tell Jokha)
P122746,Puzriš-Dagan (mod. Drehem)
P122747,Puzriš-Dagan (mod. Drehem)
P122748,Umma (mod. Tell Jokha)
P122749,Puzriš-Dagan (mod. Drehem)
P122750,Puzriš-Dagan (mod. Drehem)
P122751,Umma (mod. Tell Jokha)
P122752,Puzriš-Dagan (mod. Drehem)
P122753,Puzriš-Dagan (mod. Drehem)
P122754,Puzriš-Dagan (mod. Drehem)
P122755,Girsu (mod. Tello)
P122756,Girsu (mod. Tello)
P122757,Girsu (mod. Tello)
P122758,Puzriš-Dagan (mod. Drehem)
P122759,Puzriš-Dagan (mod. Drehem)
P122760,Puzriš-Dagan (mod. Drehem)
P122761,Puzriš-Dagan (mod. Drehem)
P122762,Umma (mod. Tell Jokha)
P122763,Puzriš-Dagan (mod. Drehem)
P122764,Puzriš-Dagan (mod. Drehem)
P122765,Puzriš-Dagan (mod. Drehem)
P122766,Puzriš-Dagan (mod. Drehem)
P122767,Puzriš-Dagan (mod. Drehem)
P122768,Puzriš-Dagan (mod. Drehem)
P122769,Puzriš-Dagan (mod. Drehem)
P122770,Umma (mod. Tell Jokha)
P122771,Puzriš-Dagan (mod. Drehem)
P122772,Umma (mod. Tell Jokha)
P122773,Puzriš-Dagan (mod. Drehem)
P122774,Puzriš-Dagan (mod. Drehem)
P122775,Girsu (mod. Tello)
P122776,Puzriš-Dagan (mod. Drehem)
P122777,Puzriš-Dagan (mod. Drehem)
P122778,Puzriš-Dagan (mod. Drehem)
P122779,Puzriš-Dagan (mod. Drehem)
P122780,Puzriš-Dagan (mod. Drehem)
P122781,Puzriš-Dagan (mod. Drehem)
P122782,Puzriš-Dagan (mod. Drehem)
P122783,Puzriš-Dagan (mod. Drehem)
P122784,Puzriš-Dagan (mod. Drehem)
P122785,Puzriš-Dagan (mod. Drehem)
P122786,Puzriš-Dagan (mod. Drehem)
P122787,Puzriš-Dagan (mod. Drehem)
P122788,Puzriš-Dagan (mod. Drehem)
P122789,Puzriš-Dagan (mod. Drehem)
P122790,Puzriš-Dagan (mod. Drehem)
P122791,Puzriš-Dagan (mod. Drehem)
P122792,Puzriš-Dagan (mod. Drehem)
P122793,Puzriš-Dagan (mod. Drehem)
P122794,Puzriš-Dagan (mod. Drehem)
P122795,Umma (mod. Tell Jokha)
P122796,Umma (mod. Tell Jokha)
P122797,Umma (mod. Tell Jokha)
P122798,Umma (mod. Tell Jokha)
P122799,Umma (mod. Tell Jokha)
P122800,Umma (mod. Tell Jokha)
P122801,uncertain (mod. uncertain)
P122802,uncertain (mod. uncertain)
P122803,Girsu (mod. Tello)
P122804,Girsu (mod. Tello)
P122805,Umma (mod. Tell Jokha)
P122806,Umma (mod. Tell Jokha)
P122807,Umma (mod. Tell Jokha)
P122808,Umma (mod. Tell Jokha)
P122809,Umma (mod. Tell Jokha)
P122810,Puzriš-Dagan (mod. Drehem)
P122811,Puzriš-Dagan (mod. Drehem)
P122812,Puzriš-Dagan (mod. Drehem)
P122813,Puzriš-Dagan (mod. Drehem)
P122814,Nippur (mod. Nuffar)
P122815,Puzriš-Dagan (mod. Drehem)
P122816,Puzriš-Dagan (mod. Drehem)
P122817,Umma (mod. Tell Jokha)
P122818,Puzriš-Dagan (mod. Drehem)
P122819,Umma (mod. Tell Jokha)
P122820,Umma (mod. Tell Jokha)
P122821,Puzriš-Dagan (mod. Drehem)
P122822,Umma (mod. Tell Jokha)
P122823,Umma (mod. Tell Jokha)
P122824,Umma (mod. Tell Jokha)
P122825,Puzriš-Dagan (mod. Drehem)
P122826,Umma (mod. Tell Jokha)
P122827,Puzriš-Dagan (mod. Drehem)
P122828,Umma (mod. Tell Jokha)
P122829,Umma (mod. Tell Jokha)
P122830,Umma (mod. Tell Jokha)
P122831,Umma (mod. Tell Jokha)
P122832,Umma (mod. Tell Jokha)
P122833,Puzriš-Dagan (mod. Drehem)
P122834,Umma (mod. Tell Jokha)
P122835,Puzriš-Dagan (mod. Drehem)
P122836,Umma (mod. Tell Jokha)
P122837,Umma (mod. Tell Jokha)
P122838,Umma (mod. Tell Jokha)
P122839,Umma (mod. Tell Jokha)
P122840,Umma (mod. Tell Jokha)
P122841,Puzriš-Dagan (mod. Drehem)
P122842,Puzriš-Dagan (mod. Drehem)
P122843,Puzriš-Dagan (mod. Drehem)
P122844,Umma (mod. Tell Jokha)
P122845,Puzriš-Dagan (mod. Drehem)
P122846,Umma (mod. Tell Jokha)
P122847,Umma (mod. Tell Jokha)
P122848,Umma (mod. Tell Jokha)
P122849,Umma (mod. Tell Jokha)
P122850,Umma (mod. Tell Jokha)
P122851,Umma (mod. Tell Jokha)
P122852,Umma (mod. Tell Jokha)
P122853,Girsu (mod. Tello)
P122854,Girsu (mod. Tello)
P122855,Girsu (mod. Tello)
P122856,Umma (mod. Tell Jokha)
P122857,Umma (mod. Tell Jokha)
P122858,Puzriš-Dagan (mod. Drehem)
P122859,Puzriš-Dagan (mod. Drehem)
P122860,Puzriš-Dagan (mod. Drehem)
P122861,Puzriš-Dagan (mod. Drehem)
P122862,Umma (mod. Tell Jokha)
P122863,Umma (mod. Tell Jokha)
P122864,Puzriš-Dagan (mod. Drehem)
P122865,Puzriš-Dagan (mod. Drehem)
P122866,Puzriš-Dagan (mod. Drehem)
P122867,Puzriš-Dagan (mod. Drehem)
P122868,Umma (mod. Tell Jokha)
P122869,Umma (mod. Tell Jokha)
P122870,Puzriš-Dagan (mod. Drehem)
P122871,Puzriš-Dagan (mod. Drehem)
P122872,Puzriš-Dagan (mod. Drehem)
P122873,Umma (mod. Tell Jokha)
P122874,Puzriš-Dagan (mod. Drehem)
P122875,Puzriš-Dagan (mod. Drehem)
P122876,Puzriš-Dagan (mod. Drehem)
P122877,Puzriš-Dagan (mod. Drehem)
P122878,Puzriš-Dagan (mod. Drehem)
P122879,Umma (mod. Tell Jokha)
P122880,Umma (mod. Tell Jokha)
P122881,Umma (mod. Tell Jokha)
P122882,Umma (mod. Tell Jokha)
P122883,Puzriš-Dagan (mod. Drehem)
P122884,Girsu (mod. Tello)
P122885,Girsu (mod. Tello)
P122886,Puzriš-Dagan (mod. Drehem)
P122887,Puzriš-Dagan (mod. Drehem)
P122888,Puzriš-Dagan (mod. Drehem)
P122889,Puzriš-Dagan (mod. Drehem)
P122890,Girsu (mod. Tello)
P122891,Puzriš-Dagan (mod. Drehem)
P122892,Puzriš-Dagan (mod. Drehem)
P122893,Umma (mod. Tell Jokha)
P122894,Umma (mod. Tell Jokha)
P122895,Puzriš-Dagan (mod. Drehem)
P122896,Umma (mod. Tell Jokha)
P122897,Irisagrig (mod. uncertain) ?
P122898,Umma (mod. Tell Jokha)
P122899,Irisagrig (mod. uncertain) ?
P122900,Umma (mod. Tell Jokha)
P122901,Umma (mod. Tell Jokha)
P122902,Umma (mod. Tell Jokha)
P122903,Irisagrig (mod. uncertain) ?
P122904,Umma (mod. Tell Jokha)
P122905,Umma (mod. Tell Jokha)
P122906,Irisagrig (mod. uncertain) ?
P122907,Umma (mod. Tell Jokha)
P122908,Nippur (mod. Nuffar)
P122909,Umma (mod. Tell Jokha)
P122911,Puzriš-Dagan (mod. Drehem)
P122912,Umma (mod. Tell Jokha)
P122913,Irisagrig (mod. uncertain) ?
P122914,uncertain (mod. uncertain)
P122915,Umma (mod. Tell Jokha)
P122916,Umma (mod. Tell Jokha)
P122917,Irisagrig (mod. uncertain) ?
P122918,uncertain (mod. uncertain)
P122919,Irisagrig (mod. uncertain) ?
P122920,Umma (mod. Tell Jokha)
P122921,Irisagrig (mod. uncertain) ?
P122922,Umma (mod. Tell Jokha)
P122923,Umma (mod. Tell Jokha)
P122924,Girsu (mod. Tello)
P122925,Umma (mod. Tell Jokha)
P122926,Umma (mod. Tell Jokha)
P122927,Nippur (mod. Nuffar)
P122928,Girsu (mod. Tello)
P122929,Nippur (mod. Nuffar) ?
P122930,Umma (mod. Tell Jokha)
P122931,Puzriš-Dagan (mod. Drehem)
P122932,Puzriš-Dagan (mod. Drehem)
P122933,Umma (mod. Tell Jokha)
P122934,Puzriš-Dagan (mod. Drehem)
P122935,Puzriš-Dagan (mod. Drehem)
P122936,Girsu (mod. Tello)
P122939,Girsu (mod. Tello)
P122940,Girsu (mod. Tello)
P122944,Girsu (mod. Tello)
P122951,Girsu (mod. Tello)
P122952,Girsu (mod. Tello)
P122957,Girsu (mod. Tello)
P122960,Girsu (mod. Tello)
P122962,Girsu (mod. Tello)
P122979,Girsu (mod. Tello)
P122981,Girsu (mod. Tello)
P123008,Girsu (mod. Tello)
P123014,Girsu (mod. Tello)
P123017,Girsu (mod. Tello)
P123019,Girsu (mod. Tello)
P123020,Girsu (mod. Tello)
P123022,Girsu (mod. Tello)
P123023,Girsu (mod. Tello)
P123026,Girsu (mod. Tello)
P123027,Girsu (mod. Tello)
P123030,Girsu (mod. Tello)
P123031,Girsu (mod. Tello)
P123033,Girsu (mod. Tello)
P123034,Girsu (mod. Tello)
P123035,Girsu (mod. Tello)
P123037,Girsu (mod. Tello)
P123040,Girsu (mod. Tello)
P123041,Girsu (mod. Tello)
P123045,Girsu (mod. Tello)
P123049,Girsu (mod. Tello)
P123061,Girsu (mod. Tello)
P123062,Girsu (mod. Tello)
P123076,Girsu (mod. Tello)
P123083,Girsu (mod. Tello)
P123092,Girsu (mod. Tello)
P123094,Girsu (mod. Tello)
P123095,Girsu (mod. Tello)
P123096,Girsu (mod. Tello)
P123097,Girsu (mod. Tello)
P123106,Girsu (mod. Tello)
P123107,Girsu (mod. Tello)
P123108,Girsu (mod. Tello)
P123112,Girsu (mod. Tello)
P123113,Girsu (mod. Tello)
P123114,Girsu (mod. Tello)
P123118,Girsu (mod. Tello)
P123120,Girsu (mod. Tello)
P123129,Girsu (mod. Tello)
P123143,Girsu (mod. Tello)
P123146,Girsu (mod. Tello)
P123147,Girsu (mod. Tello)
P123171,Girsu (mod. Tello)
P123173,Girsu (mod. Tello)
P123175,Girsu (mod. Tello)
P123177,Girsu (mod. Tello)
P123179,Girsu (mod. Tello)
P123186,Girsu (mod. Tello)
P123187,Girsu (mod. Tello)
P123188,Girsu (mod. Tello)
P123189,Girsu (mod. Tello)
P123191,Girsu (mod. Tello)
P123198,Nippur (mod. Nuffar)
P123199,Nippur (mod. Nuffar)
P123200,Nippur (mod. Nuffar)
P123201,Nippur (mod. Nuffar)
P123204,Ešnunna (mod. Tell Asmar)
P123205,Ešnunna (mod. Tell Asmar)
P123206,Ešnunna (mod. Tell Asmar)
P123207,Ešnunna (mod. Tell Asmar)
P123210,Ešnunna (mod. Tell Asmar)
P123214,Umma (mod. Tell Jokha)
P123216,Nippur (mod. Nuffar)
P123217,Nippur (mod. Nuffar)
P123218,uncertain (mod. uncertain)
P123219,Nippur (mod. Nuffar)
P123220,Nippur (mod. Nuffar)
P123221,Nippur (mod. Nuffar) ?
P123223,Umma (mod. Tell Jokha) ?
P123227,Nippur (mod. Nuffar)
P123228,Umma (mod. Tell Jokha) ?
P123230,Puzriš-Dagan (mod. Drehem)
P123231,Puzriš-Dagan (mod. Drehem)
P123232,Puzriš-Dagan (mod. Drehem)
P123233,Puzriš-Dagan (mod. Drehem)
P123234,Puzriš-Dagan (mod. Drehem)
P123235,Puzriš-Dagan (mod. Drehem)
P123236,Puzriš-Dagan (mod. Drehem)
P123237,Puzriš-Dagan (mod. Drehem)
P123238,Puzriš-Dagan (mod. Drehem)
P123239,Puzriš-Dagan (mod. Drehem)
P123240,Puzriš-Dagan (mod. Drehem)
P123241,Puzriš-Dagan (mod. Drehem)
P123242,Puzriš-Dagan (mod. Drehem)
P123243,Puzriš-Dagan (mod. Drehem)
P123244,Puzriš-Dagan (mod. Drehem)
P123245,Puzriš-Dagan (mod. Drehem)
P123246,Puzriš-Dagan (mod. Drehem)
P123247,Puzriš-Dagan (mod. Drehem)
P123248,Puzriš-Dagan (mod. Drehem)
P123249,Puzriš-Dagan (mod. Drehem)
P123250,Puzriš-Dagan (mod. Drehem)
P123251,Puzriš-Dagan (mod. Drehem)
P123252,Puzriš-Dagan (mod. Drehem)
P123253,Puzriš-Dagan (mod. Drehem)
P123254,Puzriš-Dagan (mod. Drehem)
P123255,Puzriš-Dagan (mod. Drehem)
P123256,Puzriš-Dagan (mod. Drehem)
P123257,Puzriš-Dagan (mod. Drehem)
P123258,Puzriš-Dagan (mod. Drehem)
P123259,Puzriš-Dagan (mod. Drehem)
P123260,Puzriš-Dagan (mod. Drehem)
P123261,Puzriš-Dagan (mod. Drehem)
P123262,Puzriš-Dagan (mod. Drehem)
P123263,Puzriš-Dagan (mod. Drehem)
P123264,Puzriš-Dagan (mod. Drehem)
P123265,Puzriš-Dagan (mod. Drehem)
P123266,Puzriš-Dagan (mod. Drehem)
P123267,Puzriš-Dagan (mod. Drehem)
P123268,Puzriš-Dagan (mod. Drehem)
P123269,Puzriš-Dagan (mod. Drehem)
P123270,Puzriš-Dagan (mod. Drehem)
P123271,Puzriš-Dagan (mod. Drehem)
P123272,Puzriš-Dagan (mod. Drehem)
P123274,Puzriš-Dagan (mod. Drehem)
P123275,Puzriš-Dagan (mod. Drehem)
P123276,Puzriš-Dagan (mod. Drehem)
P123277,Puzriš-Dagan (mod. Drehem)
P123278,Puzriš-Dagan (mod. Drehem)
P123279,Puzriš-Dagan (mod. Drehem)
P123280,Puzriš-Dagan (mod. Drehem)
P123281,Puzriš-Dagan (mod. Drehem)
P123282,Puzriš-Dagan (mod. Drehem)
P123283,Puzriš-Dagan (mod. Drehem)
P123284,Puzriš-Dagan (mod. Drehem)
P123286,Puzriš-Dagan (mod. Drehem)
P123287,Puzriš-Dagan (mod. Drehem)
P123288,Puzriš-Dagan (mod. Drehem)
P123289,Puzriš-Dagan (mod. Drehem)
P123290,Puzriš-Dagan (mod. Drehem)
